dialogue_id,session,category,turn_id,turn_index,speaker,content,start_time,end_time,duration,primary_emotion_label,valence,arousal,dominance,valence_std,arousal_std,dominance_std,avg_vad_std,num_vad_annotators,annotator_valences,annotator_arousals,annotator_dominances
Ses01F_impro03,01,improvis,Ses01F_impro03_F001,3,F,"And, um, I got married.",7.93,11.37,3.44,Happiness,4.0,2.6667,2.6667,0.0,0.5774,0.5774,0.38493333333333335,4,"[4, 4, 4, 5]","[3, 3, 2, 4]","[3, 3, 2, 4]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M002,4,M,Shut up.  No- in Vegas?,10.53,13.84,3.31,Surprise,4.3333,3.3333,2.6667,0.5774,0.5774,0.5774,0.5774,4,"[4, 5, 4, 4]","[3, 4, 3, 3]","[3, 3, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F002,5,F,Yeah.  In the old town part.,12.8,15.37,2.57,Happiness,4.3333,3.0,2.3333,0.5774,1.0,1.1547,0.9107,4,"[4, 5, 4, 5]","[3, 4, 2, 4]","[3, 3, 1, 4]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M003,6,M,Who did you marry?,14.93,18.9075,3.9775,Excited,5.0,4.6667,3.0,0.0,0.5774,1.7321,0.7698333333333333,4,"[5, 5, 5, 5]","[5, 5, 4, 4]","[4, 4, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F003,7,F,Chuck. [LAUGHTER],15.87,20.4867,4.6167,Unknown,5.0,4.0,3.0,0.0,1.0,1.7321,0.9107,4,"[5, 5, 5, 5]","[4, 5, 3, 5]","[4, 4, 1, 5]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M004,8,M,Did you propose to you?,20.2532,22.83,2.5768,Unknown,4.6667,4.0,2.3333,0.5774,1.0,1.1547,0.9107,4,"[4, 5, 5, 5]","[4, 5, 3, 3]","[3, 3, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F004,9,F,Um- Yes.  It was very romantic.,21.75,25.52,3.77,Happiness,4.6667,3.6667,2.3333,0.5774,0.5774,1.1547,0.7698333333333333,4,"[5, 5, 4, 5]","[4, 4, 3, 5]","[3, 3, 1, 5]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F005,10,F,It was at the slot machines.,25.5584,28.14,2.5816,Happiness,4.3333,4.0,2.3333,0.5774,1.0,1.1547,0.9107,4,"[4, 5, 4, 5]","[4, 5, 3, 4]","[3, 3, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M005,11,M,Oh.  The Wheel of Fortune slots?,27.28,29.65,2.37,Unknown,4.0,3.3333,2.3333,0.0,0.5774,1.1547,0.5773666666666667,4,"[4, 4, 4, 5]","[3, 4, 3, 3]","[3, 3, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F006,12,F,"Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.",28.37,34.71,6.34,Happiness,4.0,3.3333,2.6667,0.0,1.1547,1.5275,0.8940666666666667,4,"[4, 4, 4, 5]","[4, 4, 2, 4]","[3, 4, 1, 4]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M006,13,M,He turned to you and was like...,34.25,36.34,2.09,Neutral,4.0,2.6667,2.3333,0.0,0.5774,1.1547,0.5773666666666667,4,"[4, 4, 4, 5]","[3, 3, 2, 3]","[3, 3, 1, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F007,14,F,Hey.  Let's get married and I said okay.,35.6349,40.1,4.4651,Unknown,4.0,3.3333,2.3333,0.0,0.5774,1.1547,0.5773666666666667,4,"[4, 4, 4, 5]","[3, 4, 3, 3]","[3, 3, 1, 4]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M007,15,M,[LAUGHTER] That's really romantic.,37.7175,40.47,2.7525,Happiness,4.0,3.0,2.3333,0.0,1.0,1.1547,0.7182333333333334,4,"[4, 4, 4, 5]","[4, 3, 2, 3]","[3, 3, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F008,16,F,"Yeah.  Well.  You know, because he's leaving the next day.",40.12,42.79,2.67,Happiness,4.0,3.3333,2.3333,0.0,0.5774,1.1547,0.5773666666666667,4,"[4, 4, 4, 4]","[3, 4, 3, 3]","[3, 3, 1, 4]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M008,17,M,Yeah.,42.09,43.41,1.32,Neutral,4.0,2.6667,2.0,0.0,0.5774,1.0,0.5257999999999999,4,"[4, 4, 4, 4]","[3, 3, 2, 3]","[2, 3, 1, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F009,18,F,But we're going to have a honeymoon cruise.,42.84,44.54,1.7,Happiness,4.0,2.6667,2.3333,0.0,0.5774,1.1547,0.5773666666666667,4,"[4, 4, 4, 5]","[3, 3, 2, 3]","[3, 3, 1, 4]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M009,19,M,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",44.16,49.07,4.91,Neutral,3.6667,2.3333,2.3333,0.5774,0.5774,0.5774,0.5774,4,"[4, 3, 4, 5]","[2, 3, 2, 3]","[3, 2, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F010,20,F,Oh.  I hadn't even thought about that.,47.87,51.075,3.205,Happiness,4.0,3.3333,3.0,0.0,0.5774,1.0,0.5257999999999999,4,"[4, 4, 4, 4]","[3, 4, 3, 3]","[4, 3, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M010,21,M,Yeah.  Think about that.,49.61,52.43,2.82,Unknown,4.0,3.3333,3.0,0.0,0.5774,1.0,0.5257999999999999,4,"[4, 4, 4, 4]","[3, 4, 3, 3]","[3, 4, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F011,22,F,"He's not going to be a citizen, though.",51.36,53.4925,2.1325,Unknown,4.0,3.0,2.3333,0.0,0.0,1.1547,0.3849,4,"[4, 4, 4, 4]","[3, 3, 3, 3]","[3, 3, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M011,23,M,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,52.92,56.85,3.93,Neutral,3.6667,3.6667,2.6667,0.5774,0.5774,0.5774,0.5774,4,"[4, 3, 4, 5]","[4, 4, 3, 3]","[3, 3, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F012,24,F,Oh.  Totally.,55.865,58.15,2.285,Happiness,4.0,3.6667,2.6667,0.0,0.5774,1.5275,0.7016333333333334,4,"[4, 4, 4, 5]","[4, 4, 3, 4]","[3, 4, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M012,25,M,"Oh, how are you going to do the long distance thing?  So wait, are you going to move there?",57.46,61.375,3.915,Unknown,4.3333,3.6667,2.6667,0.5774,0.5774,1.5275,0.8941,4,"[4, 5, 4, 5]","[4, 4, 3, 2]","[4, 3, 1, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F013,26,F,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],60.73,65.86,5.13,Happiness,5.0,4.0,3.3333,0.0,1.0,2.0817,1.0272333333333334,4,"[5, 5, 5, 5]","[4, 5, 3, 5]","[4, 5, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M013,27,M,Like you need another one of those.[LAUGHTER],65.6425,68.44,2.7975,Happiness,4.6667,4.0,3.0,0.5774,1.0,1.0,0.8591333333333333,4,"[4, 5, 5, 4]","[5, 4, 3, 2]","[3, 4, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F014,28,F,I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.,68.01,73.75,5.74,Unknown,4.0,3.3333,2.3333,0.0,1.1547,1.1547,0.7698,4,"[4, 4, 4, 5]","[4, 4, 2, 3]","[3, 3, 1, 3]"
Ses01F_impro03,01,improvis,Ses01F_impro03_M014,29,M,Is that your phone?,73.41,76.9975,3.5875,Happiness,4.3333,3.6667,2.6667,0.5774,0.5774,0.5774,0.5774,4,"[4, 4, 5, 5]","[4, 4, 3, 3]","[3, 3, 2, 2]"
Ses01F_impro03,01,improvis,Ses01F_impro03_F015,30,F,"Yeah, so [LAUGHTER] He's calling me now",74.2675,78.8425,4.575,Excited,4.6667,3.6667,3.0,0.5774,1.5275,2.0,1.3683000000000003,4,"[4, 5, 5, 5]","[4, 5, 2, 3]","[3, 5, 1, 3]"
